#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"linkage group LG7","NC_043003.1",91333355,91341148,"-",115213898,"LOC115213898","-","XP_029638732.1",402,"60S ribosomal protein L3-like"
"linkage group LG7","NC_043003.1",91341585,91352518,"+",115214281,"LOC115214281","-","XP_029639287.1",163,"NADH dehydrogenase"
"linkage group LG7","NC_043003.1",91355930,91356862,"-",115214280,"LOC115214280","-","XP_029639285.1",310,"trace amine-associated receptor 2-like"
"linkage group LG7","NC_043003.1",91410814,91467977,"+",115214216,"LOC115214216","-","XP_029639188.1",715,"vitamin K-dependent gamma-carboxylase-like isoform X2"
"linkage group LG7","NC_043003.1",91410814,91467977,"+",115214216,"LOC115214216","-","XP_029639186.1",715,"vitamin K-dependent gamma-carboxylase-like isoform X1"
"linkage group LG7","NC_043003.1",91476447,91497228,"-",115214470,"LOC115214470","-","XP_029639529.1",526,"tektin-3-like"
"linkage group LG7","NC_043003.1",91549131,91586920,"-",115214013,"LOC115214013","-","XP_029638887.1",1024,"exosome RNA helicase MTR4-like"
"linkage group LG7","NC_043003.1",91633222,91667188,"+",115214159,"LOC115214159","-","XP_029639095.1",116,"eukaryotic translation initiation factor 4E-binding protein 3-like"
"linkage group LG7","NC_043003.1",91684087,91685988,"-",115214349,"LOC115214349","-","XP_029639402.1",633,"gastrula zinc finger protein XlCGF57.1-like"
"linkage group LG7","NC_043003.1",91684087,91685988,"-",115214349,"LOC115214349","-","XP_029639403.1",633,"gastrula zinc finger protein XlCGF57.1-like"
"linkage group LG7","NC_043003.1",91770775,91979850,"+",115214348,"LOC115214348","-","XP_029639393.1",1109,"vinculin-like isoform X1"
"linkage group LG7","NC_043003.1",91770775,91979850,"+",115214348,"LOC115214348","-","XP_029639394.1",1096,"vinculin-like isoform X2"
"linkage group LG7","NC_043003.1",91770775,91979850,"+",115214348,"LOC115214348","-","XP_029639397.1",1094,"vinculin-like isoform X3"
"linkage group LG7","NC_043003.1",91770775,91979850,"+",115214348,"LOC115214348","-","XP_029639398.1",1081,"vinculin-like isoform X4"
"linkage group LG7","NC_043003.1",91770775,91979850,"+",115214348,"LOC115214348","-","XP_029639399.1",1042,"vinculin-like isoform X5"
"linkage group LG7","NC_043003.1",91770775,91979850,"+",115214348,"LOC115214348","-","XP_029639400.1",987,"vinculin-like isoform X6"
"linkage group LG7","NC_043003.1",91770775,91979850,"+",115214348,"LOC115214348","-","XP_029639401.1",972,"vinculin-like isoform X7"
"linkage group LG7","NC_043003.1",92053373,92054593,"+",115214010,"LOC115214010","-","XP_029638884.1",406,"oocyte zinc finger protein XlCOF6.1-like"
"linkage group LG7","NC_043003.1",92053373,92054593,"+",115214010,"LOC115214010","-","XP_029638885.1",406,"oocyte zinc finger protein XlCOF6.1-like"
"linkage group LG7","NC_043003.1",92334654,92544886,"-",115214001,"LOC115214001","-","XP_029638872.1",1044,"apoptosis-stimulating of p53 protein 2-like isoform X2"
"linkage group LG7","NC_043003.1",92334654,92544886,"-",115214001,"LOC115214001","-","XP_029638870.1",1056,"apoptosis-stimulating of p53 protein 2-like isoform X1"
"linkage group LG7","NC_043003.1",92334654,92405756,"-",115214001,"LOC115214001","-","XP_029638874.1",1023,"apoptosis-stimulating of p53 protein 2-like isoform X4"
"linkage group LG7","NC_043003.1",92334654,92405756,"-",115214001,"LOC115214001","-","XP_029638873.1",1035,"apoptosis-stimulating of p53 protein 2-like isoform X3"
"linkage group LG7","NC_043003.1",92578609,92605631,"-",115213805,"LOC115213805","-","XP_029638534.1",534,"inositol-3-phosphate synthase 1-A-like"
"linkage group LG7","NC_043003.1",92672471,92691812,"+",115213992,"LOC115213992","-","XP_029638862.1",314,"transmembrane protein 53-like"
"linkage group LG7","NC_043003.1",92729347,92800129,"-",115213925,"LOC115213925","-","XP_029638779.1",741,"kinesin-like protein KIF3B"
"linkage group LG7","NC_043003.1",92729347,92800129,"-",115213925,"LOC115213925","-","XP_029638780.1",741,"kinesin-like protein KIF3B"
"linkage group LG7","NC_043003.1",92819779,92873537,"-",115214471,"LOC115214471","-","XP_029639530.1",613,"adenosine deaminase 2-A-like"
"linkage group LG7","NC_043003.1",92884526,92887827,"-",115214207,"LOC115214207","-","XP_029639174.1",156,"uncharacterized protein LOC115214207"
"linkage group LG7","NC_043003.1",92978108,92979746,"+",115214197,"LOC115214197","-","XP_029639158.1",169,"heat shock protein beta-1-like"
"linkage group LG7","NC_043003.1",92978108,92979746,"+",115214197,"LOC115214197","-","XP_029639159.1",169,"heat shock protein beta-1-like"
"linkage group LG7","NC_043003.1",93078363,93165813,"-",115214124,"LOC115214124","-","XP_029639045.1",693,"calpain-9-like"
"linkage group LG7","NC_043003.1",93323463,93368981,"+",115214318,"LOC115214318","-","XP_029639353.1",431,"endoplasmic reticulum-Golgi intermediate compartment protein 2-like isoform X1"
"linkage group LG7","NC_043003.1",93323463,93368981,"+",115214318,"LOC115214318","-","XP_029639354.1",431,"endoplasmic reticulum-Golgi intermediate compartment protein 2-like isoform X1"
"linkage group LG7","NC_043003.1",93331007,93368981,"+",115214318,"LOC115214318","-","XP_029639355.1",345,"endoplasmic reticulum-Golgi intermediate compartment protein 2-like isoform X2"
"linkage group LG7","NC_043003.1",93582013,93632830,"+",115214095,"LOC115214095","-","XP_029639008.1",199,"ganglioside GM2 activator-like"
"linkage group LG7","NC_043003.1",93661063,93676451,"-",115214292,"LOC115214292","-","XP_029639305.1",458,"protein adenylyltransferase FICD-like"
"linkage group LG7","NC_043003.1",93682437,93700822,"-",115213969,"LOC115213969","-","XP_029638834.1",156,"low molecular weight phosphotyrosine protein phosphatase-like"
"linkage group LG7","NC_043003.1",93710875,93774334,"-",115214114,"LOC115214114","-","XP_029639034.1",1196,"N-acetylglucosamine-1-phosphotransferase subunits alpha/beta-like isoform X2"
"linkage group LG7","NC_043003.1",93711050,93774334,"-",115214114,"LOC115214114","-","XP_029639035.1",1155,"N-acetylglucosamine-1-phosphotransferase subunits alpha/beta-like isoform X3"
"linkage group LG7","NC_043003.1",93711050,93774334,"-",115214114,"LOC115214114","-","XP_029639033.1",1199,"N-acetylglucosamine-1-phosphotransferase subunits alpha/beta-like isoform X1"
"linkage group LG7","NC_043003.1",94445688,94446137,"-",115214472,"LOC115214472","-","XP_029639531.1",149,"uncharacterized protein LOC115214472"
"linkage group LG7","NC_043003.1",94486527,94487174,"-",115214474,"LOC115214474","-","XP_029639532.1",215,"uncharacterized protein K02A2.6-like"
"linkage group LG7","NC_043003.1",94737416,95112243,"+",115213777,"LOC115213777","-","XP_029638473.1",228,"tumor protein p53-inducible protein 11-like isoform X2"
"linkage group LG7","NC_043003.1",94846933,95112243,"+",115213777,"LOC115213777","-","XP_029638472.1",235,"tumor protein p53-inducible protein 11-like isoform X1"
"linkage group LG7","NC_043003.1",94846933,95111989,"+",115213777,"LOC115213777","-","XP_029638475.1",204,"tumor protein p53-inducible protein 11-like isoform X4"
"linkage group LG7","NC_043003.1",94846933,95111989,"+",115213777,"LOC115213777","-","XP_029638476.1",170,"tumor protein p53-inducible protein 11-like isoform X5"
"linkage group LG7","NC_043003.1",94846933,95095534,"+",115213777,"LOC115213777","-","XP_029638474.1",208,"tumor protein p53-inducible protein 11-like isoform X3"
"linkage group LG7","NC_043003.1",95196787,95203899,"+",115214250,"LOC115214250","-","XP_029639244.1",82,"cytochrome b-c1 complex subunit 8-like"
"linkage group LG7","NC_043003.1",95268979,95287864,"+",115214527,"LOC115214527","-","XP_029639588.1",193,"uncharacterized protein LOC115214527"
"linkage group LG7","NC_043003.1",95302984,95331146,"+",115214082,"LOC115214082","-","XP_029638987.1",218,"uncharacterized protein LOC115214082 isoform X1"
"linkage group LG7","NC_043003.1",95302984,95331146,"+",115214082,"LOC115214082","-","XP_029638988.1",198,"uncharacterized protein LOC115214082 isoform X2"
"linkage group LG7","NC_043003.1",95372491,95372973,"-",115214475,"LOC115214475","-","XP_029639533.1",160,"zinc finger MYM-type protein 6-like"
"linkage group LG7","NC_043003.1",95388964,95408652,"+",115214476,"LOC115214476","-","XP_029639535.1",347,"QRFP-like peptide receptor"
"linkage group LG7","NC_043003.1",95429717,95449977,"-",115214116,"LOC115214116","-","XP_029639037.1",223,"GTP:AMP phosphotransferase AK3, mitochondrial-like"
"linkage group LG7","NC_043003.1",95452994,95480682,"+",115214115,"LOC115214115","-","XP_029639036.1",786,"pumilio homolog 3-like"
"linkage group LG7","NC_043003.1",95490210,95642482,"-",115213792,"LOC115213792","-","XP_029638506.1",1298,"protein FAM135A-like isoform X5"
"linkage group LG7","NC_043003.1",95490210,95642482,"-",115213792,"LOC115213792","-","XP_029638505.1",1306,"protein FAM135A-like isoform X4"
"linkage group LG7","NC_043003.1",95490210,95642482,"-",115213792,"LOC115213792","-","XP_029638504.1",1320,"protein FAM135A-like isoform X3"
"linkage group LG7","NC_043003.1",95490210,95642482,"-",115213792,"LOC115213792","-","XP_029638507.1",1289,"protein FAM135A-like isoform X6"
"linkage group LG7","NC_043003.1",95490210,95642482,"-",115213792,"LOC115213792","-","XP_029638508.1",1223,"protein FAM135B-like isoform X7"
"linkage group LG7","NC_043003.1",95490210,95642482,"-",115213792,"LOC115213792","-","XP_029638503.1",1327,"protein FAM135A-like isoform X2"
"linkage group LG7","NC_043003.1",95490210,95642482,"-",115213792,"LOC115213792","-","XP_029638501.1",1328,"protein FAM135A-like isoform X1"
"linkage group LG7","NC_043003.1",95490210,95642482,"-",115213792,"LOC115213792","-","XP_029638502.1",1328,"protein FAM135A-like isoform X1"
"linkage group LG7","NC_043003.1",95807472,95841431,"-",115213856,"LOC115213856","-","XP_029638656.1",283,"R3H domain-containing protein 4-like"
"linkage group LG7","NC_043003.1",95850576,95903093,"+",115214190,"LOC115214190","-","XP_029639150.1",689,"spindle assembly abnormal protein 6 homolog"
"linkage group LG7","NC_043003.1",96168319,96392196,"+",115214536,"LOC115214536","-","XP_029639603.1",2408,"LOW QUALITY PROTEIN: ATP-binding cassette sub-family A member 7-like"
"linkage group LG7","NC_043003.1",96409453,96419547,"-",115214477,"LOC115214477","-","XP_029639536.1",771,"uncharacterized protein LOC115214477"
"linkage group LG7","NC_043003.1",96437191,96456995,"-",115213833,"LOC115213833","-","XP_029638592.1",745,"uncharacterized protein LOC115213833"
"linkage group LG7","NC_043003.1",96466625,96490407,"+",115214337,"LOC115214337","-","XP_029639380.1",323,"uncharacterized protein LOC115214337"
"linkage group LG7","NC_043003.1",96503207,96514885,"+",115214040,"LOC115214040","-","XP_029638925.1",211,"PITH domain-containing protein 1-like"
"linkage group LG7","NC_043003.1",96516956,96543006,"+",115214134,"LOC115214134","-","XP_029639055.1",221,"39S ribosomal protein L22, mitochondrial-like"
"linkage group LG7","NC_043003.1",96552984,96590630,"-",115214136,"LOC115214136","-","XP_029639058.1",344,"dehydrogenase/reductase SDR family member on chromosome X-like"
"linkage group LG7","NC_043003.1",96695893,96758556,"+",115214238,"LOC115214238","-","XP_029639222.1",217,"beta-1,3-galactosyltransferase 1-like"
"linkage group LG7","NC_043003.1",96801237,96814049,"+",115214478,"LOC115214478","-","XP_029639537.1",346,"beta-1,3-galactosyltransferase 1-like, partial"
"linkage group LG7","NC_043003.1",97185300,97282887,"+",115214230,"LOC115214230","-","XP_029639211.1",824,"urea-proton symporter DUR3-like"
"linkage group LG7","NC_043003.1",97309275,97318430,"-",115214479,"LOC115214479","-","XP_029639538.1",232,"zinc finger protein 239-like"
"linkage group LG7","NC_043003.1",97348740,97351076,"-",115214075,"LOC115214075","-","XP_029638980.1",778,"zinc finger protein 62 homolog"
"linkage group LG7","NC_043003.1",97409283,97456481,"+",115214233,"LOC115214233","-","XP_029639216.1",511,"ceramide kinase-like"
"linkage group LG7","NC_043003.1",97468383,97469816,"-",115214237,"LOC115214237","-","XP_029639221.1",477,"zinc finger protein 665-like"
"linkage group LG7","NC_043003.1",97488002,97519757,"+",115214053,"LOC115214053","-","XP_029638954.1",330,"ATPase ASNA1 homolog"
"linkage group LG7","NC_043003.1",97539562,97553731,"-",115214341,"LOC115214341","-","XP_029639385.1",261,"NAD(P)H dehydrogenase"
"linkage group LG7","NC_043003.1",97539562,97553731,"-",115214341,"LOC115214341","-","XP_029639386.1",261,"NAD(P)H dehydrogenase"
"linkage group LG7","NC_043003.1",97539562,97553731,"-",115214341,"LOC115214341","-","XP_029639387.1",261,"NAD(P)H dehydrogenase"
"linkage group LG7","NC_043003.1",97614738,97626666,"-",115214330,"LOC115214330","-","XP_029639372.1",175,"histone deacetylase complex subunit SAP30L-like"
"linkage group LG7","NC_043003.1",97614738,97626666,"-",115214330,"LOC115214330","-","XP_029639373.1",175,"histone deacetylase complex subunit SAP30L-like"
"linkage group LG7","NC_043003.1",97714338,97724658,"+",115214265,"LOC115214265","-","XP_029639268.1",393,"glutamic acid-rich protein-like"
"linkage group LG7","NC_043003.1",97740043,97810979,"+",115214178,"LOC115214178","-","XP_029639129.1",886,"exocyst complex component 1-like isoform X1"
"linkage group LG7","NC_043003.1",97740043,97810979,"+",115214178,"LOC115214178","-","XP_029639130.1",866,"exocyst complex component 1-like isoform X2"
"linkage group LG7","NC_043003.1",98039451,98042288,"+",115214143,"LOC115214143","-","XP_029639066.1",931,"uncharacterized protein LOC115214143"
"linkage group LG7","NC_043003.1",98081171,98095484,"+",115214480,"LOC115214480","-","XP_029639539.1",821,"alpha-protein kinase 1-like"
"linkage group LG7","NC_043003.1",99278422,99278790,"+",115214481,"LOC115214481","-","XP_029639540.1",122,"uncharacterized protein LOC115214481"
"linkage group LG7","NC_043003.1",99409931,99703086,"-",115214217,"LOC115214217","-","XP_029639189.1",668,"uncharacterized protein LOC115214217"
"linkage group LG7","NC_043003.1",99868433,99925096,"+",115213931,"LOC115213931","-","XP_029638787.1",395,"core histone macro-H2A.1-like isoform X1"
"linkage group LG7","NC_043003.1",99868433,99925096,"+",115213931,"LOC115213931","-","XP_029638788.1",394,"core histone macro-H2A.1-like isoform X2"
"linkage group LG7","NC_043003.1",99868433,99922583,"+",115213931,"LOC115213931","-","XP_029638789.1",346,"core histone macro-H2A.1-like isoform X3"
"linkage group LG7","NC_043003.1",99955248,99971365,"-",115213968,"LOC115213968","-","XP_029638832.1",151,"biogenesis of lysosome-related organelles complex 1 subunit 2-like"
"linkage group LG7","NC_043003.1",99982976,100003836,"+",115213896,"LOC115213896","-","XP_029638729.1",156,"E3 ubiquitin-protein ligase RNF181-like isoform X2"
"linkage group LG7","NC_043003.1",99982976,100003836,"+",115213896,"LOC115213896","-","XP_029638730.1",156,"E3 ubiquitin-protein ligase RNF181-like isoform X2"
"linkage group LG7","NC_043003.1",99994901,100003836,"+",115213896,"LOC115213896","-","XP_029638728.1",171,"E3 ubiquitin-protein ligase RNF181-like isoform X1"
"linkage group LG7","NC_043003.1",100035365,100066973,"+",115214165,"LOC115214165","-","XP_029639107.1",321,"heterogeneous nuclear ribonucleoprotein D-like-A isoform X3"
"linkage group LG7","NC_043003.1",100035365,100057577,"+",115214165,"LOC115214165","-","XP_029639104.1",336,"heterogeneous nuclear ribonucleoprotein D-like-A isoform X1"
"linkage group LG7","NC_043003.1",100035365,100057577,"+",115214165,"LOC115214165","-","XP_029639105.1",336,"heterogeneous nuclear ribonucleoprotein D-like-A isoform X1"
"linkage group LG7","NC_043003.1",100035365,100057577,"+",115214165,"LOC115214165","-","XP_029639106.1",325,"heterogeneous nuclear ribonucleoprotein D-like-A isoform X2"
"linkage group LG10","NC_043006.1",94098627,94142670,"-",115216791,"LOC115216791","-","XP_029642224.1",316,"fibroblast growth factor receptor 1-like"
"linkage group LG10","NC_043006.1",97137239,97201206,"-",115216800,"LOC115216800","-","XP_029642240.1",211,"protein MIS12 homolog"
"linkage group LG10","NC_043006.1",97270013,97270753,"-",115216292,"LOC115216292","-","XP_029641354.1",246,"piggyBac transposable element-derived protein 4-like"
"linkage group LG10","NC_043006.1",97307106,97455094,"-",115216293,"LOC115216293","-","XP_029641355.1",526,"SCAN domain-containing protein 3-like"
"linkage group LG10","NC_043006.1",99959374,99959883,"+",115216294,"LOC115216294","-","XP_029641356.1",169,"protein ZBED8-like"
"linkage group LG10","NC_043006.1",100675965,100676330,"+",115216295,"LOC115216295","-","XP_029641357.1",121,"uncharacterized protein LOC115216295"
"linkage group LG10","NC_043006.1",101751410,102380725,"+",115216731,"LOC115216731","-","XP_029642132.1",787,"N-acetylated-alpha-linked acidic dipeptidase 2-like isoform X1"
